Bitrate_bps,Average_CDF
1360680.340170085,0.9857507710100617
1363181.5907953975,0.9861623022650701
1365682.8414207103,0.9866855589395983
1368184.0920460229,0.987179769212035
1370685.3426713357,0.9875437327525831
1373186.5932966482,0.9879076962931311
1375687.843921961,0.9882716598336793
1378189.0945472736,0.9885045400962736
1380690.3451725862,0.9886642339684047
1383191.595797899,0.9888239278405359
1385692.8464232115,0.9889836217126668
1388194.0970485243,0.989143315584798
1390695.3476738369,0.9893030094569291
1393196.5982991494,0.9894627033290602
1395697.8489244622,0.9896223972011912
1398199.0995497748,0.9898635290380472
1400700.3501750876,0.9901655587527299
1403201.6008004001,0.9904675884674126
1405702.8514257127,0.9907696181820953
1408204.1020510255,0.9910032394485211
1410705.352676338,0.9910813374596448
1413206.6033016508,0.9911594354707683
1415707.8539269634,0.9912375334818919
1418209.104552276,0.9913156314930156
1420710.3551775888,0.9913937295041392
1423211.6058029013,0.9914718275152627
1425712.856428214,0.9915499255263864
1428214.1070535267,0.99162802353751
1430715.3576788392,0.9917061215486336
1433216.608304152,0.9917842195597573
1435717.8589294646,0.9918623175708808
1438219.1095547774,0.9919404155820044
1440720.36018009,0.9920185135931281
1443221.6108054027,0.9920966116042517
1445722.8614307153,0.9921747096153752
1448224.1120560279,0.9922528076264988
1450725.3626813407,0.9924365178304777
1453226.6133066532,0.9926458205002889
1455727.863931966,0.9928551231701003
1458229.1145572786,0.9930644258399115
1460730.3651825911,0.9932737285097228
1463231.615807904,0.9934830311795341
1465732.8664332165,0.9936000431915277
1468234.1170585293,0.9936669269298057
1470735.3676838418,0.9937338106680838
1473236.6183091544,0.9938006944063618
1475737.8689344672,0.9938675781446398
1478239.1195597798,0.9939344618829178
1480740.3701850926,0.9940013456211958
1483241.6208104051,0.9940682293594738
1485742.8714357177,0.9941351130977517
1488244.1220610305,0.9942019968360297
1490745.372686343,0.9942688805743077
1493246.6233116558,0.9943357643125857
1495747.8739369684,0.9944026480508638
1498249.1245622812,0.9944695317891418
1500750.3751875937,0.9945364155274198
1503251.6258129063,0.9946032992656978
1505752.876438219,0.9946701830039758
1508254.1270635317,0.9947370667422538
1510755.3776888445,0.9948039504805318
1513256.628314157,0.9949037963639132
1515757.8789394696,0.9950572265388511
1518259.1295647824,0.9952106567137888
1520760.380190095,0.9953640868887267
1523261.6308154077,0.9955175170636645
1525762.8814407203,0.9956709472386023
1528264.1320660328,0.9958243774135401
1530765.3826913456,0.995977807588478
1533266.6333166582,0.9961312377634157
1535767.883941971,0.996563553584666
1538269.1345672836,0.9970010211627187
1540770.3851925961,0.9974289077307872
1543271.635817909,0.9976012377732966
